2026-04-04 11:36:33,基坑挖掘区 01,人机距离预警 (4.66m),🟡 预警,warning,model/output/result_20260404_113633.jpg
2026-04-04 11:55:03,基坑挖掘区 01,人机距离预警 (4.66m),🟡 预警,warning,model/output/result_20260404_115503.jpg
2026-04-04 12:02:10,基坑挖掘区 01,人机距离预警 (4.79m),🟡 预警,warning,model/output/result_20260404_120210.jpg
2026-04-04 12:05:33,基坑挖掘区 01,人机距离预警 (4.66m),🟡 预警,warning,model/output/result_20260404_120533.jpg
2026-04-04 12:11:01,基坑挖掘区 01,人机距离预警 (4.66m),🟡 预警,warning,model/output/result_20260404_121101.jpg
2026-04-04 21:30:17,基坑挖掘区 01,正常作业,🟢 安全,safe,C:\Users\31084\PycharmProjects\ruanzhu\model\output\result_20260404_213017.jpg
2026-04-05 11:15:43,基坑挖掘区 01,人机距离预警 (4.66m),🟡 预警,warning,C:\Users\31084\PycharmProjects\ruanzhu\model\output\result_20260405_111543.jpg
